Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Transaction_ID,Revenue,Profit,Discount,Customer_Name,Region,Customer_Segment,Industry,Product_Name,Category,Unit_Cost
O04141,C0060,P039,2025-02-07,1,T04141,5984,1026.43,0.14,Moore-Dillon,South,Small Business,Finance,Office Equipment,Hardware,207
O04142,C0489,P037,2025-03-20,9,T04142,5799,1621.12,0.11,Harrison Group,West,Consumer,Finance,Network Equipment,Hardware,111
O04143,C0295,P036,2025-06-17,3,T04143,5886,1647.23,0.13,Willis-Gutierrez,Midwest,Consumer,Healthcare,Training Services,Services,663
O04144,C0119,P004,2025-12-02,8,T04144,5156,2180.23,0.0,Miller Group,Midwest,Small Business,Finance,Business Laptop,Hardware,583
O04145,C0235,P012,2025-09-19,9,T04145,6245,1008.17,0.2,"Hancock, Bennett and Hill",Midwest,Corporate,Healthcare,Office Equipment,Hardware,892
O04146,C0409,P039,2025-10-15,4,T04146,5621,2171.15,0.01,Clark-Lara,Northeast,Corporate,Healthcare,Office Equipment,Hardware,207
O04147,C0375,P038,2025-10-25,8,T04147,5960,2053.13,0.0,"Diaz, Jackson and Ho",Northeast,Small Business,Finance,Cybersecurity Package,Software,409
O04148,C0266,P011,2025-02-17,5,T04148,5957,1366.31,0.07,Barnett-Smith,South,Small Business,Finance,Cloud Analytics Platform,Software,983
O04149,C0199,P037,2025-05-18,5,T04149,3572,1358.57,0.19,Mueller Inc,Midwest,Small Business,Retail,Network Equipment,Hardware,111
O04150,C0091,P032,2025-12-16,1,T04150,8672,3265.75,0.12,Boone-Leonard,South,Consumer,Healthcare,Analytics Consulting,Services,411
O04151,C0254,P014,2025-11-17,10,T04151,3271,623.87,0.17,Foster-Brooks,South,Corporate,Media,Cybersecurity Package,Software,645
O04152,C0068,P015,2025-07-20,3,T04152,7140,1536.64,0.11,"Martinez, Fox and Rodgers",West,Small Business,Education,Business Laptop,Hardware,495
O04153,C0011,P003,2025-04-18,7,T04153,7960,1800.84,0.08,Roy Group,South,Small Business,Media,Network Equipment,Hardware,462
O04154,C0333,P026,2025-08-03,4,T04154,4533,1307.64,0.17,Bond and Sons,Northeast,Small Business,Retail,Training Services,Services,474
O04155,C0067,P046,2025-10-13,8,T04155,6695,1173.94,0.03,Medina-Cochran,South,Consumer,Healthcare,Training Services,Services,381
O04156,C0365,P016,2025-10-22,1,T04156,3310,1487.99,0.1,Nguyen-Li,South,Corporate,Retail,Analytics Consulting,Services,981
O04157,C0390,P014,2025-05-01,7,T04157,3999,1129.42,0.15,Williams-Blackwell,West,Small Business,Technology,Cybersecurity Package,Software,645
O04158,C0405,P026,2025-09-13,3,T04158,8834,3728.65,0.05,Johnson Group,South,Consumer,Healthcare,Training Services,Services,474
O04159,C0070,P025,2025-06-25,4,T04159,2246,751.15,0.05,Gonzalez Group,Midwest,Consumer,Finance,Cloud Analytics Platform,Software,411
O04160,C0096,P049,2025-05-22,1,T04160,5989,1361.18,0.09,Ray-Wilson,West,Small Business,Finance,Training Services,Services,891
O04161,C0331,P003,2025-02-13,2,T04161,2862,1096.7,0.0,Cline Group,Midwest,Small Business,Education,Network Equipment,Hardware,462
O04162,C0459,P050,2025-01-16,5,T04162,2970,620.9,0.14,"Erickson, Chambers and Hamilton",West,Small Business,Education,Office Equipment,Hardware,986
O04163,C0307,P046,2025-03-23,10,T04163,8661,2963.14,0.06,Cooper-Ford,South,Consumer,Education,Training Services,Services,381
O04164,C0475,P021,2025-03-04,9,T04164,2054,406.87,0.15,Alvarado-Sanchez,West,Consumer,Finance,Analytics Consulting,Services,831
O04165,C0011,P008,2025-09-17,6,T04165,6887,1881.85,0.17,Roy Group,South,Small Business,Media,Business Laptop,Hardware,297
O04166,C0250,P037,2025-06-11,9,T04166,1336,261.82,0.09,Huff-Curry,South,Corporate,Retail,Network Equipment,Hardware,111
O04167,C0170,P024,2025-01-12,1,T04167,1862,729.06,0.17,Morgan PLC,Northeast,Consumer,Finance,Analytics Consulting,Services,155
O04168,C0151,P021,2025-08-08,3,T04168,2609,942.36,0.11,Ferguson Ltd,South,Corporate,Finance,Analytics Consulting,Services,831
O04169,C0295,P004,2025-08-17,1,T04169,6199,1122.2,0.03,Willis-Gutierrez,Midwest,Consumer,Healthcare,Business Laptop,Hardware,583
O04170,C0104,P028,2025-03-14,7,T04170,4015,677.82,0.09,Garcia PLC,West,Small Business,Retail,Office Equipment,Hardware,818
O04171,C0387,P042,2025-05-04,6,T04171,1062,450.07,0.01,Williams-Cohen,South,Corporate,Technology,Business Laptop,Hardware,992
O04172,C0171,P012,2025-09-02,7,T04172,7269,2190.87,0.04,"Logan, Bond and Roman",Northeast,Small Business,Retail,Office Equipment,Hardware,892
O04173,C0061,P010,2025-02-01,7,T04173,8181,2464.98,0.08,"Martinez, Rios and Haney",West,Corporate,Healthcare,Business Laptop,Hardware,351
O04174,C0326,P040,2025-09-09,2,T04174,6154,973.15,0.04,"Atkins, Powell and Norman",West,Corporate,Finance,Training Services,Services,600
O04175,C0113,P018,2025-12-10,3,T04175,4122,1779.69,0.17,Garcia LLC,Northeast,Consumer,Technology,Cloud Analytics Platform,Software,101
O04176,C0032,P012,2025-05-11,6,T04176,7918,3308.38,0.04,Stewart-Garza,West,Small Business,Retail,Office Equipment,Hardware,892
O04177,C0007,P041,2025-07-08,6,T04177,9643,1909.59,0.03,Guzman Group,West,Corporate,Media,Cybersecurity Package,Software,905
O04178,C0323,P022,2025-11-18,5,T04178,5813,1409.0,0.06,"Robinson, Bates and Owens",Midwest,Small Business,Healthcare,Business Laptop,Hardware,386
O04179,C0479,P036,2025-04-08,8,T04179,3116,1153.44,0.17,"Hughes, Griffin and White",West,Consumer,Media,Training Services,Services,663
O04180,C0388,P005,2025-07-08,4,T04180,3325,1399.33,0.13,"Benson, Rose and Coleman",West,Small Business,Media,Cybersecurity Package,Software,272
O04181,C0038,P024,2025-10-24,6,T04181,6606,1250.48,0.19,"Baker, Haynes and Harding",West,Corporate,Retail,Analytics Consulting,Services,155
O04182,C0027,P044,2025-06-08,4,T04182,8423,1338.74,0.06,Ellis Ltd,West,Consumer,Media,Analytics Consulting,Services,723
O04183,C0400,P016,2025-10-11,9,T04183,8388,3055.31,0.14,"Hartman, Smith and Carrillo",Northeast,Consumer,Healthcare,Analytics Consulting,Services,981
O04184,C0385,P035,2025-09-21,10,T04184,9397,2550.13,0.11,Fowler Inc,West,Small Business,Technology,Analytics Consulting,Services,265
O04185,C0096,P038,2025-11-30,5,T04185,8950,1786.66,0.09,Ray-Wilson,West,Small Business,Finance,Cybersecurity Package,Software,409
O04186,C0247,P030,2025-01-15,3,T04186,1013,204.07,0.06,"May, Durham and Bowen",West,Corporate,Finance,Cloud Analytics Platform,Software,605
O04187,C0114,P039,2025-12-12,2,T04187,8383,2327.37,0.05,"Lambert, Dickson and Garza",West,Consumer,Technology,Office Equipment,Hardware,207
O04188,C0484,P016,2025-12-19,5,T04188,3730,589.17,0.07,Brooks-Johnson,Northeast,Corporate,Finance,Analytics Consulting,Services,981
O04189,C0200,P014,2025-03-04,3,T04189,4284,1570.46,0.18,"Johns, Walker and Smith",South,Consumer,Healthcare,Cybersecurity Package,Software,645
O04190,C0272,P035,2025-10-08,3,T04190,7851,1712.97,0.01,Briggs LLC,South,Consumer,Retail,Analytics Consulting,Services,265
O04191,C0296,P007,2025-03-07,9,T04191,5990,2635.55,0.18,Kramer Group,West,Consumer,Retail,Data Storage Solution,Software,457
O04192,C0329,P013,2025-05-05,5,T04192,7623,1266.88,0.15,Brady Ltd,South,Corporate,Retail,Office Equipment,Hardware,453
O04193,C0491,P007,2025-05-25,1,T04193,4902,1851.7,0.12,"Huber, Rivera and Williams",Northeast,Corporate,Education,Data Storage Solution,Software,457
O04194,C0349,P005,2025-06-27,5,T04194,8309,1336.12,0.1,Ray-Bennett,Midwest,Corporate,Retail,Cybersecurity Package,Software,272
O04195,C0193,P019,2025-04-03,9,T04195,5154,1188.04,0.02,Jimenez Group,South,Small Business,Healthcare,Analytics Consulting,Services,292
O04196,C0090,P013,2025-01-08,1,T04196,6726,2750.96,0.11,Thompson-Cunningham,South,Small Business,Technology,Office Equipment,Hardware,453
O04197,C0272,P025,2025-09-16,3,T04197,2825,649.47,0.11,Briggs LLC,South,Consumer,Retail,Cloud Analytics Platform,Software,411
O04198,C0137,P001,2025-07-05,3,T04198,1307,368.12,0.09,Arnold-Torres,Northeast,Corporate,Finance,Cybersecurity Package,Software,409
O04199,C0127,P013,2025-04-11,7,T04199,5901,2570.53,0.14,Wheeler Inc,Northeast,Small Business,Healthcare,Office Equipment,Hardware,453
O04200,C0084,P001,2025-10-16,5,T04200,9377,3385.31,0.16,Tran PLC,West,Consumer,Finance,Cybersecurity Package,Software,409
O04201,C0322,P048,2025-03-16,8,T04201,8473,1888.06,0.05,"Chavez, Dyer and Washington",South,Corporate,Technology,Cloud Analytics Platform,Software,986
O04202,C0438,P037,2025-11-13,9,T04202,6358,2022.39,0.14,Mcdonald LLC,Northeast,Consumer,Education,Network Equipment,Hardware,111
O04203,C0284,P013,2025-03-25,3,T04203,9592,2208.76,0.17,Zuniga-Moore,Northeast,Corporate,Education,Office Equipment,Hardware,453
O04204,C0102,P027,2025-05-08,1,T04204,5726,1627.43,0.2,Torres Ltd,Northeast,Consumer,Media,Analytics Consulting,Services,835
O04205,C0369,P045,2025-02-24,7,T04205,8926,1897.19,0.01,Harris-Blackburn,South,Consumer,Healthcare,Business Laptop,Hardware,759
O04206,C0432,P041,2025-05-22,7,T04206,1715,758.83,0.17,Sanchez-Peters,Northeast,Small Business,Healthcare,Cybersecurity Package,Software,905
O04207,C0186,P018,2025-01-11,4,T04207,2479,451.48,0.07,Brewer-Harris,South,Consumer,Education,Cloud Analytics Platform,Software,101
O04208,C0174,P031,2025-11-12,1,T04208,2615,438.72,0.03,Osborn and Sons,West,Corporate,Healthcare,Training Services,Services,918
O04209,C0325,P047,2025-09-20,1,T04209,3484,1447.25,0.09,Morales PLC,Northeast,Consumer,Technology,Cloud Analytics Platform,Software,144
O04210,C0137,P042,2025-02-19,5,T04210,7598,2173.76,0.05,Arnold-Torres,Northeast,Corporate,Finance,Business Laptop,Hardware,992
O04211,C0366,P012,2025-01-02,2,T04211,5268,1193.58,0.18,"Mcbride, Butler and Braun",Midwest,Small Business,Technology,Office Equipment,Hardware,892
O04212,C0039,P017,2025-04-19,2,T04212,2995,540.95,0.13,"Bell, King and Mosley",South,Corporate,Retail,Data Storage Solution,Software,928
O04213,C0138,P042,2025-02-24,4,T04213,5923,1853.43,0.04,"Hart, Ryan and Huff",Midwest,Corporate,Technology,Business Laptop,Hardware,992
O04214,C0463,P028,2025-06-07,3,T04214,6112,1356.07,0.11,Stark-Fuentes,South,Small Business,Technology,Office Equipment,Hardware,818
O04215,C0262,P017,2025-03-23,6,T04215,4667,1678.12,0.04,Bell-Schmidt,Midwest,Small Business,Healthcare,Data Storage Solution,Software,928
O04216,C0230,P028,2025-08-26,1,T04216,2283,350.04,0.12,"Freeman, Green and Brown",Midwest,Corporate,Education,Office Equipment,Hardware,818
O04217,C0350,P019,2025-08-22,3,T04217,704,108.82,0.11,Farley-Williams,Northeast,Consumer,Media,Analytics Consulting,Services,292
O04218,C0256,P024,2025-08-14,5,T04218,7763,3041.56,0.05,Gonzales-Dorsey,South,Corporate,Finance,Analytics Consulting,Services,155
O04219,C0271,P004,2025-02-16,7,T04219,889,368.19,0.17,"Matthews, Berry and Anderson",West,Small Business,Media,Business Laptop,Hardware,583
O04220,C0312,P031,2025-01-19,6,T04220,4775,1432.24,0.06,Williams Group,West,Consumer,Education,Training Services,Services,918
O04221,C0317,P043,2025-04-22,7,T04221,6482,2766.31,0.06,Le-Brown,South,Small Business,Education,Analytics Consulting,Services,331
O04222,C0047,P006,2025-12-31,9,T04222,9698,3099.22,0.12,"Ramirez, Frost and Atkins",Midwest,Small Business,Education,Analytics Consulting,Services,992
O04223,C0271,P040,2025-06-07,7,T04223,1448,609.05,0.04,"Matthews, Berry and Anderson",West,Small Business,Media,Training Services,Services,600
O04224,C0420,P025,2025-08-01,6,T04224,9082,1611.07,0.12,Williams LLC,Northeast,Consumer,Healthcare,Cloud Analytics Platform,Software,411
O04225,C0171,P014,2025-02-05,8,T04225,554,233.7,0.17,"Logan, Bond and Roman",Northeast,Small Business,Retail,Cybersecurity Package,Software,645
O04226,C0057,P038,2025-11-19,4,T04226,5388,1714.53,0.01,Holland and Sons,Northeast,Small Business,Healthcare,Cybersecurity Package,Software,409
O04227,C0285,P033,2025-07-28,1,T04227,4634,1525.76,0.1,Davis-Miranda,South,Corporate,Finance,Training Services,Services,705
O04228,C0043,P043,2025-02-10,6,T04228,6320,988.92,0.18,Jackson-Burke,South,Consumer,Healthcare,Analytics Consulting,Services,331
O04229,C0311,P031,2025-11-30,4,T04229,7507,1261.41,0.02,Bush Ltd,Midwest,Small Business,Healthcare,Training Services,Services,918
O04230,C0123,P024,2025-09-17,4,T04230,6349,1543.18,0.02,Montgomery-Ferguson,Midwest,Consumer,Technology,Analytics Consulting,Services,155
O04231,C0433,P031,2025-11-07,4,T04231,8726,2714.47,0.19,Monroe-Reed,Northeast,Small Business,Media,Training Services,Services,918
O04232,C0347,P041,2025-05-31,10,T04232,3445,1544.42,0.07,Lawson Ltd,Northeast,Corporate,Technology,Cybersecurity Package,Software,905
O04233,C0262,P039,2025-02-07,5,T04233,5117,1738.1,0.04,Bell-Schmidt,Midwest,Small Business,Healthcare,Office Equipment,Hardware,207
O04234,C0030,P015,2025-12-18,10,T04234,910,396.41,0.15,Schwartz Inc,Midwest,Corporate,Finance,Business Laptop,Hardware,495
O04235,C0173,P017,2025-09-28,9,T04235,3090,639.68,0.1,Gonzalez Group,West,Corporate,Retail,Data Storage Solution,Software,928
O04236,C0382,P043,2025-02-10,1,T04236,1966,480.7,0.12,Richardson Ltd,Northeast,Consumer,Healthcare,Analytics Consulting,Services,331
O04237,C0167,P011,2025-03-28,1,T04237,4284,1014.76,0.15,"Mitchell, Curtis and Byrd",West,Corporate,Retail,Cloud Analytics Platform,Software,983
O04238,C0205,P013,2025-07-05,9,T04238,8933,2285.24,0.08,"Allen, Mitchell and Gibson",West,Consumer,Healthcare,Office Equipment,Hardware,453
O04239,C0136,P016,2025-01-12,3,T04239,9165,3938.65,0.06,Medina and Sons,South,Consumer,Retail,Analytics Consulting,Services,981
O04240,C0213,P003,2025-05-04,5,T04240,3902,1508.8,0.12,Steele-Johnston,Northeast,Consumer,Retail,Network Equipment,Hardware,462
O04241,C0222,P018,2025-01-16,5,T04241,8736,2747.99,0.16,"Patrick, Potts and Conley",Northeast,Small Business,Media,Cloud Analytics Platform,Software,101
O04242,C0190,P001,2025-03-13,7,T04242,9293,1876.78,0.04,"Owen, Williams and Frederick",Northeast,Small Business,Technology,Cybersecurity Package,Software,409
O04243,C0094,P046,2025-07-29,10,T04243,2291,631.59,0.04,Bradley Ltd,West,Small Business,Healthcare,Training Services,Services,381
O04244,C0104,P003,2025-06-20,5,T04244,5868,2252.82,0.1,Garcia PLC,West,Small Business,Retail,Network Equipment,Hardware,462
O04245,C0404,P028,2025-10-12,3,T04245,6843,2638.06,0.01,"Dominguez, Townsend and Kelly",South,Corporate,Retail,Office Equipment,Hardware,818
O04246,C0217,P011,2025-06-15,10,T04246,4853,1398.32,0.1,Hobbs-Gibbs,South,Consumer,Finance,Cloud Analytics Platform,Software,983
O04247,C0296,P002,2025-09-12,10,T04247,5091,2275.65,0.12,Kramer Group,West,Consumer,Retail,Cybersecurity Package,Software,207
O04248,C0134,P008,2025-11-02,4,T04248,2962,1095.1,0.18,Edwards-Long,West,Small Business,Media,Business Laptop,Hardware,297
O04249,C0105,P036,2025-03-29,8,T04249,7126,1324.66,0.11,"Gonzalez, Richardson and Owen",West,Consumer,Media,Training Services,Services,663
O04250,C0249,P022,2025-10-02,4,T04250,1919,724.03,0.18,Myers Ltd,Midwest,Small Business,Finance,Business Laptop,Hardware,386
O04251,C0155,P022,2025-09-09,6,T04251,2259,688.55,0.11,Clark-Lopez,West,Consumer,Finance,Business Laptop,Hardware,386
O04252,C0496,P019,2025-07-26,5,T04252,2558,659.09,0.19,Smith LLC,South,Consumer,Technology,Analytics Consulting,Services,292
O04253,C0434,P023,2025-08-05,7,T04253,7407,2800.99,0.08,"Evans, Aguirre and Love",Midwest,Corporate,Technology,Cybersecurity Package,Software,745
O04254,C0487,P014,2025-01-29,7,T04254,5603,1507.26,0.17,Olson Ltd,Midwest,Small Business,Education,Cybersecurity Package,Software,645
O04255,C0019,P044,2025-05-30,10,T04255,8319,3209.23,0.19,Bell-Rodriguez,South,Consumer,Media,Analytics Consulting,Services,723
O04256,C0146,P031,2025-08-02,10,T04256,7503,1975.41,0.08,Martinez-Fox,South,Consumer,Healthcare,Training Services,Services,918
O04257,C0018,P015,2025-03-22,7,T04257,9771,2135.12,0.13,Kelly-Jones,Midwest,Small Business,Finance,Business Laptop,Hardware,495
O04258,C0401,P044,2025-08-11,10,T04258,8068,2045.79,0.18,Arellano Ltd,West,Small Business,Media,Analytics Consulting,Services,723
O04259,C0157,P005,2025-11-20,1,T04259,7504,1870.55,0.05,"Green, Smith and Benjamin",Midwest,Corporate,Education,Cybersecurity Package,Software,272
O04260,C0019,P043,2025-03-20,9,T04260,4401,1741.3,0.08,Bell-Rodriguez,South,Consumer,Media,Analytics Consulting,Services,331
O04261,C0032,P027,2025-11-21,10,T04261,7406,2988.89,0.15,Stewart-Garza,West,Small Business,Retail,Analytics Consulting,Services,835
O04262,C0112,P023,2025-06-16,6,T04262,9130,3430.65,0.12,Carrillo-Daniels,Midwest,Consumer,Retail,Cybersecurity Package,Software,745
O04263,C0323,P013,2025-02-18,6,T04263,8027,1766.02,0.08,"Robinson, Bates and Owens",Midwest,Small Business,Healthcare,Office Equipment,Hardware,453
O04264,C0120,P041,2025-01-12,9,T04264,8255,1553.06,0.2,Washington-Orr,South,Corporate,Healthcare,Cybersecurity Package,Software,905
O04265,C0337,P041,2025-11-14,9,T04265,7802,3113.02,0.08,Ross PLC,West,Consumer,Education,Cybersecurity Package,Software,905
O04266,C0122,P040,2025-05-12,6,T04266,1434,392.95,0.02,Mcguire PLC,South,Corporate,Technology,Training Services,Services,600
O04267,C0259,P044,2025-02-20,2,T04267,3546,1030.44,0.17,Molina Inc,South,Corporate,Media,Analytics Consulting,Services,723
O04268,C0005,P005,2025-10-29,6,T04268,9541,3976.5,0.15,"Phillips, Lewis and Weaver",South,Small Business,Retail,Cybersecurity Package,Software,272
O04269,C0366,P026,2025-11-09,10,T04269,2524,499.1,0.05,"Mcbride, Butler and Braun",Midwest,Small Business,Technology,Training Services,Services,474
O04270,C0081,P035,2025-05-12,3,T04270,7720,1605.48,0.18,Garcia Inc,South,Corporate,Media,Analytics Consulting,Services,265
O04271,C0001,P017,2025-06-12,7,T04271,7520,3365.67,0.11,Mora PLC,West,Small Business,Finance,Data Storage Solution,Software,928
O04272,C0130,P001,2025-02-21,6,T04272,9612,1912.68,0.12,Hernandez-Reid,Midwest,Consumer,Media,Cybersecurity Package,Software,409
O04273,C0051,P009,2025-01-07,10,T04273,4055,1460.35,0.01,Gardner-Richards,West,Corporate,Technology,Training Services,Services,496
O04274,C0089,P017,2025-05-19,4,T04274,5891,1919.08,0.1,Goodman-Holt,Midwest,Consumer,Retail,Data Storage Solution,Software,928
O04275,C0433,P014,2025-06-11,5,T04275,9308,2752.32,0.01,Monroe-Reed,Northeast,Small Business,Media,Cybersecurity Package,Software,645
O04276,C0155,P035,2025-03-29,4,T04276,747,156.34,0.03,Clark-Lopez,West,Consumer,Finance,Analytics Consulting,Services,265
O04277,C0134,P013,2025-08-26,7,T04277,1235,393.51,0.04,Edwards-Long,West,Small Business,Media,Office Equipment,Hardware,453
O04278,C0030,P036,2025-09-25,6,T04278,4533,1432.22,0.18,Schwartz Inc,Midwest,Corporate,Finance,Training Services,Services,663
O04279,C0060,P034,2025-11-07,5,T04279,6401,1100.93,0.0,Moore-Dillon,South,Small Business,Finance,Training Services,Services,250
O04280,C0203,P009,2025-01-16,2,T04280,8471,1965.78,0.14,Smith-Jones,West,Small Business,Technology,Training Services,Services,496
O04281,C0476,P025,2025-08-19,9,T04281,6950,2768.66,0.1,Richardson and Sons,West,Consumer,Technology,Cloud Analytics Platform,Software,411
O04282,C0311,P039,2025-11-07,4,T04282,7652,1560.49,0.09,Bush Ltd,Midwest,Small Business,Healthcare,Office Equipment,Hardware,207
O04283,C0303,P008,2025-02-11,1,T04283,535,134.34,0.09,Webb-Kidd,West,Small Business,Finance,Business Laptop,Hardware,297
O04284,C0077,P032,2025-08-18,1,T04284,7758,2612.57,0.09,Glenn LLC,Northeast,Corporate,Education,Analytics Consulting,Services,411
O04285,C0199,P049,2025-09-16,10,T04285,9895,3503.47,0.04,Mueller Inc,Midwest,Small Business,Retail,Training Services,Services,891
O04286,C0303,P023,2025-12-15,7,T04286,7393,2931.2,0.15,Webb-Kidd,West,Small Business,Finance,Cybersecurity Package,Software,745
